ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74165671;174913586;8132512d-8196-47f3-b257-b885e69a8279;689633683;45;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165673;174913588;c3624bbd-c404-4028-b92f-cfc1e2b4be64;689633685;180;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165675;174913590;4df781e4-47e3-451e-84f0-b48cca9b1abd;689633687;69;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165677;174913592;d9760a86-2f4a-4521-a780-81c9d1f43e9a;689633689;79;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165679;174913594;01075ec4-dec2-4080-bf34-d2dd4b0509e7;689633691;107;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165681;174913597;bebeb288-3f08-4859-9e36-dc30fbbb7781;689633695;1320;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165684;174913605;6bc3ea93-ba34-4a51-bf52-a7a060314573;689633772;30;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165686;174913607;2b395287-de67-4cf5-a4e7-9ae7fea154b0;689633778;4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165688;174913610;6276946d-f5ba-441f-a7e0-a9b2731b32bb;689633783;45а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165733;174913785;96e203a6-724d-45e6-9b35-bb49e8187c6f;689634128;1Д;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165744;174913804;0eb3fbf1-2206-4c6c-989c-ae3459362f00;689634181;37А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165753;174913822;b0f6d007-0975-4339-ad82-9d2f69030ff8;689634224;17Б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165757;174913829;c236934b-76a8-4144-b08a-3e1acc354d01;689634232;17;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165765;174913838;89fd43ca-f48a-44a7-b794-fb868f4e322f;689634245;37;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165776;174913853;03a3a1ea-74d1-4ea1-8e32-f8c1d04f80ed;689634273;3;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165782;174913864;6b0f5972-528d-43f8-a30b-37cf173db03a;689634300;31;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165786;174913870;1f707148-212a-410f-bd58-4faaaf631fc9;689634306;68;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165805;174913895;7547877e-26de-4a0b-a4d7-ed063c1a1ca8;689634331;27;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165840;174913940;2b038e8a-ff32-4a35-b8b2-10d513adf654;689634376;17Г;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165780;174913861;7de89576-1fff-4cf3-8d71-c551de0297d7;689634295;41;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165790;174913875;8642b43e-5d64-47d0-8354-6a29d39f835b;689634311;25;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
