ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
247108246;164327360;156754029;689820756;90;0;2;11;0;3;234656794;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.164327360
234656819;164327385;155738977;598408489;90;0;2;11;0;2;0;247108247;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327385
234656828;164327394;155738977;598408501;90;0;2;11;0;2;0;247108248;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327394
234656598;164327164;155738977;598408240;90;0;2;11;0;2;0;247108249;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327164
240259230;169349666;155738977;615883289;90;0;2;11;0;2;0;247108250;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.155738977.169349666
240259232;169349668;155738977;615883291;90;0;2;11;0;2;0;247108251;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.155738977.169349668
240259234;169349670;155738977;615883293;90;0;2;11;0;2;0;247108252;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.155738977.169349670
240393351;169408659;155738977;616794892;90;0;2;11;0;2;0;247108253;2025-10-01;2025-01-13;2025-10-01;0;155635744.155635756.155708853.155738977.169408659
240775214;169544496;155738977;618266012;90;0;2;11;0;2;0;247108254;2025-10-01;2025-01-17;2025-10-01;0;155635744.155635756.155708853.155738977.169544496
240775237;169544519;155738977;618266041;90;0;2;11;0;2;0;247108255;2025-10-01;2025-01-17;2025-10-01;0;155635744.155635756.155708853.155738977.169544519
234656610;164327176;155738977;598408252;90;0;2;11;0;2;0;247108256;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327176
234656922;164327488;155738977;598408636;90;0;2;11;0;2;0;247108257;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327488
234656864;164327430;155738977;598408553;90;0;2;11;0;2;0;247108259;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327430
234656945;164327511;155738977;598408665;90;0;2;11;0;2;0;247108260;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327511
234656975;164327541;155738977;598408704;90;0;2;11;0;2;0;247108261;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327541
234656955;164327521;155738977;598408678;90;0;2;11;0;2;0;247108262;2025-10-01;2024-07-18;2025-10-01;0;155635744.155635756.155708853.155738977.164327521
238936924;168396714;155738977;608842850;90;0;2;11;0;2;0;247108263;2025-10-01;2024-12-06;2025-10-01;0;155635744.155635756.155708853.155738977.168396714
238936966;168396756;155738977;608842896;90;0;2;11;0;2;0;247108264;2025-10-01;2024-12-06;2025-10-01;0;155635744.155635756.155708853.155738977.168396756
238946827;168406575;155738977;608857449;90;0;2;11;0;2;0;247108265;2025-10-01;2024-12-06;2025-10-01;0;155635744.155635756.155708853.155738977.168406575
238946836;168406584;155738977;608857460;90;0;2;11;0;2;0;247108266;2025-10-01;2024-12-06;2025-10-01;0;155635744.155635756.155708853.155738977.168406584
238946853;168406601;155738977;608857483;90;0;2;11;0;2;0;247108267;2025-10-01;2024-12-06;2025-10-01;0;155635744.155635756.155708853.155738977.168406601
238947053;168406801;155738977;608857712;90;0;2;11;0;2;0;247108268;2025-10-01;2024-12-06;2025-10-01;0;155635744.155635756.155708853.155738977.168406801
238947082;168406830;155738977;608857745;90;0;2;11;0;2;0;247108269;2025-10-01;2024-12-06;2025-10-01;0;155635744.155635756.155708853.155738977.168406830
232766596;162629203;155738977;591083322;90;0;2;11;0;2;0;247108270;2025-10-01;2024-02-28;2025-10-01;0;155635744.155635756.155708853.155738977.162629203
234750854;164420082;155738977;598619601;90;0;2;11;0;2;0;247108271;2025-10-01;2024-07-25;2025-10-01;0;155635744.155635756.155708853.155738977.164420082
