ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;ADDNUM1;HOUSETYPE;ADDTYPE1;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
6025616;11296146;fd07055e-691c-4219-841e-d00258366347;18404263;14/1;1;1;2;10;0;129171686;2025-09-29;2019-04-08;2025-09-29;0;0
5985155;11229945;3fddf424-be24-42bd-a6c9-2bbf2ee78f2b;18308636;18/1;1;1;2;10;0;129171690;2025-09-29;2019-09-24;2025-09-29;0;0
6020488;11287978;0b0b3a42-9560-4ca9-a240-4d706606b630;18392117;19/1;1;1;2;10;0;129171694;2025-09-29;2018-08-10;2025-09-29;0;0
6020851;11288396;ddc1fb4c-1b0a-49d1-aeb9-53f5bb44b827;18393032;2/1;1;1;2;10;0;129171698;2025-09-29;2018-08-10;2025-09-29;0;0
129171701;11224661;8abd30d4-4eea-4f0c-ba7b-95112066eebc;689675913;20/1;1;2;2;20;5981344;;2025-09-29;2025-09-29;2079-06-06;1;1
129171705;11298342;ff4b51bb-a144-4a50-9c2f-9bc998af6f12;689675917;22/1;1;2;2;20;6027263;;2025-09-29;2025-09-29;2079-06-06;1;1
129171707;96595683;848aed49-839c-41db-9d64-fa05b9daae35;689675922;22/1;2;2;2;20;69641065;;2025-09-29;2025-09-29;2079-06-06;1;1
129171710;11228239;3227ece8-dfe3-4bbb-a942-eb3a6cf142fe;689675926;23/2;1;2;2;20;5983764;;2025-09-29;2025-09-29;2079-06-06;1;1
129171715;11222952;cf7db0c6-4c08-4ddf-a3b0-da2569b62e59;689675931;24/1;1;2;2;20;5980124;;2025-09-29;2025-09-29;2079-06-06;1;1
129171719;11298846;ef09f11d-5278-499e-9756-a9674bb68aba;689675935;25/2;2;2;2;20;6027491;;2025-09-29;2025-09-29;2079-06-06;1;1
129171722;11222387;5de6ef17-049a-4059-979f-adf154fea61d;689675939;26/1;1;2;2;20;5979522;;2025-09-29;2025-09-29;2079-06-06;1;1
129171725;11287210;a3263ab4-d3c8-44a2-a6f5-398ae0b85c4d;689675944;27/1;1;2;2;20;6019942;;2025-09-29;2025-09-29;2079-06-06;1;1
129171727;11224592;21466e16-532f-44d6-bbef-6aac7bd63895;689675947;27/2;2;2;2;20;5981357;;2025-09-29;2025-09-29;2079-06-06;1;1
129171729;11297297;184d7520-212d-4cbb-bade-3506c75f9be0;689675952;29/1;1;2;2;20;6026301;;2025-09-29;2025-09-29;2079-06-06;1;1
129171732;11227500;9a501e31-8c6b-47bf-8e69-0b892d4a3374;689675956;3/1;1;2;2;20;5983243;;2025-09-29;2025-09-29;2079-06-06;1;1
129171680;11286513;d79a92ca-c28f-4b30-b2f3-00fd9985899b;689675889;12/2;1;2;2;20;6019588;;2025-09-29;2025-09-29;2079-06-06;1;1
129171684;11297950;0f8d473d-43d2-49d7-bb3b-6a537cbed015;689675894;13/2;1;2;2;20;6026846;;2025-09-29;2025-09-29;2079-06-06;1;1
129171693;11295314;87d50ae4-b87e-4fc4-97d6-7c8cdfab4c17;689675904;18/2;1;2;2;20;6025125;;2025-09-29;2025-09-29;2079-06-06;1;1
129171696;11229228;e1eed961-b3e0-4a97-b7a6-b0dc3c430a8f;689675907;19/2;1;2;2;20;5984610;;2025-09-29;2025-09-29;2079-06-06;1;1
6024870;11294882;f2deca80-70eb-4586-b1a4-78ce3262cde1;18402442;21/1;1;1;2;10;0;129171703;2025-09-29;2019-04-08;2025-09-29;0;0
69641066;96595684;f24bac4c-c6fb-41ec-9033-2539f4980714;149099646;22/1;3;1;2;10;0;129171708;2025-09-29;2020-05-06;2025-09-29;0;0
6026480;11297542;8d028477-14a1-4f6c-aa48-5b88422ef01b;18406306;23/2;2;1;2;10;0;129171712;2025-09-29;2019-07-02;2025-09-29;0;0
6021444;11289639;7acac8f5-cddb-4cbd-a6bd-56c593690c4e;18394569;25/2;1;1;2;10;0;129171717;2025-09-29;2018-08-10;2025-09-29;0;0
5984146;11228685;e920eb37-7fa8-4a7d-aa6f-222683435c64;18306566;25/2;3;1;2;10;0;129171720;2025-09-29;2019-08-28;2025-09-29;0;0
6021959;11290375;284f962f-7752-43f7-bdaa-87b517d34837;18395693;26/2;1;1;2;10;0;129171723;2025-09-29;2018-08-10;2025-09-29;0;0
129171726;11222739;86eba4d4-9be7-47bc-a1ee-47fc7127df42;689675945;27/2;1;2;2;20;5979914;;2025-09-29;2025-09-29;2079-06-06;1;1
129171728;11293182;801ab52b-9c62-4512-b9b6-d5644dbb06ea;689675950;28/2;1;2;2;20;6023646;;2025-09-29;2025-09-29;2079-06-06;1;1
129171731;11296766;0d90aee2-3ef4-419a-b2de-2d633e7b937c;689675954;29/1;2;2;2;20;6026144;;2025-09-29;2025-09-29;2079-06-06;1;1
129171734;11291929;4ee7669c-d739-47f7-90ca-9f3fe4878f3d;689675958;30/2;1;2;2;20;6022774;;2025-09-29;2025-09-29;2079-06-06;1;1
129172543;11294549;003198e5-b357-497c-915a-34b98da61f26;689680037;31/1;2;2;2;20;6024596;;2025-09-29;2025-09-29;2079-06-06;1;1
5985683;11230637;1385abd2-53b7-4437-91f3-34b7a9c85ee0;18309696;34/2;1;1;2;10;0;129172547;2025-09-29;2019-09-24;2025-09-29;0;0
69641067;96595685;889f9830-d2d7-45b1-b429-7224c1a5b0fd;149099647;36/2;1;1;2;10;0;129172549;2025-09-29;2020-05-06;2025-09-29;0;0
5983356;11227612;00fc0215-0c98-4e62-8b20-c5ddda6324b2;18304862;36/2;3;1;2;10;0;129172551;2025-09-29;2019-09-24;2025-09-29;0;0
129172542;11223947;34955885-8cfe-4a8a-9df7-3c4420dba3b5;689680036;31/1;1;2;2;20;5980934;;2025-09-29;2025-09-29;2079-06-06;1;1
129172544;11292619;a48961a0-cfef-456b-97b6-cf08ca69fae8;689680038;31/2;1;2;2;20;6023193;;2025-09-29;2025-09-29;2079-06-06;1;1
5984029;11228523;4446a485-223b-4d3c-b744-b299ddbf91ab;18306362;35/2;1;1;2;10;0;129172548;2025-09-29;2019-10-03;2025-09-29;0;0
129172550;96595686;a98e2cc1-a9ad-470b-bdca-4b3f6850f13f;689680044;36/2;2;2;2;20;69641068;;2025-09-29;2025-09-29;2079-06-06;1;1
129172555;11287443;8f0e3d11-42a9-4533-97a8-4a75d83b911c;689680050;4/1;1;2;2;20;6020145;;2025-09-29;2025-09-29;2079-06-06;1;1
129172557;11222703;70b71175-cc15-4600-9f8a-c84e222e3ca7;689680052;43/2;2;2;2;20;5979869;;2025-09-29;2025-09-29;2079-06-06;1;1
129172559;11223175;fe367b52-e799-46ff-9ded-37ea6ef7fa9d;689680054;45/2;1;2;2;20;5980349;;2025-09-29;2025-09-29;2079-06-06;1;1
129172561;11291115;9266e969-994b-4833-8b82-9a686526c89c;689680056;47/2;1;2;2;20;6022334;;2025-09-29;2025-09-29;2079-06-06;1;1
129172563;11289934;8913c236-2c11-4b59-aeee-5f5db814471c;689680058;5/2;1;2;2;20;6021654;;2025-09-29;2025-09-29;2079-06-06;1;1
129172565;11295637;ec5b37ce-e706-4471-8c96-899eb433147b;689680060;7/2;1;2;2;20;6025278;;2025-09-29;2025-09-29;2079-06-06;1;1
129172567;11228843;63269ab7-d18a-4180-86c6-89418cb3f1ad;689680062;9/2;1;2;2;20;5984264;;2025-09-29;2025-09-29;2079-06-06;1;1
129172554;11222620;1e093f7a-10f6-4d31-a304-bc2f54627778;689680049;39/2;1;2;2;20;5979788;;2025-09-29;2025-09-29;2079-06-06;1;1
129172556;11230263;0a6cc8f8-3495-462c-a329-348a000f80ec;689680051;43/2;1;2;2;20;5985408;;2025-09-29;2025-09-29;2079-06-06;1;1
129172558;11292845;640a716b-86fa-46ec-9111-d4bf2552c384;689680053;44/2;1;2;2;20;6023322;;2025-09-29;2025-09-29;2079-06-06;1;1
129172560;11228095;0e11c850-3ad1-4a82-a1f7-127e1aa64baf;689680055;46/2;1;2;2;20;5983669;;2025-09-29;2025-09-29;2079-06-06;1;1
129172562;11297749;f7ea40db-0905-43bf-b449-6716aab75d3a;689680057;48/2;1;2;2;20;6026687;;2025-09-29;2025-09-29;2079-06-06;1;1
129172564;11296352;53613bbf-787f-4a4f-ab34-e753c53debb2;689680059;50/2;1;2;2;20;6025727;;2025-09-29;2025-09-29;2079-06-06;1;1
129172566;11295848;027d95b7-758b-436f-bbf0-a5f1f1e0535f;689680061;8/2;1;2;2;20;6025441;;2025-09-29;2025-09-29;2079-06-06;1;1
129172568;80867386;1fae7d05-fa1c-4f59-b397-3105f30d4ab7;689680063;10;1;2;2;20;48932284;;2025-09-29;2025-09-29;2079-06-06;1;1
129172570;80871800;4d7dfcfd-da8e-42dc-b7d9-5c9366439308;689680065;12;1;2;2;20;48935070;;2025-09-29;2025-09-29;2079-06-06;1;1
129172571;80868843;63755bab-684a-41c3-a3f6-cc8f646d13d9;689680067;18;1;2;2;20;48933048;;2025-09-29;2025-09-29;2079-06-06;1;1
129172573;80876358;8d263f6b-0dc1-4bcf-822d-558d2b5f980b;689680073;20;1;2;2;20;48938370;;2025-09-29;2025-09-29;2079-06-06;1;1
129172575;80880301;5b04b4f2-8f60-4424-a11d-07e8996c75e7;689680075;25;1;2;2;20;48941132;;2025-09-29;2025-09-29;2079-06-06;1;1
129172577;80875223;e8dc3e71-eda8-48f2-a443-9c4cf731c07c;689680077;29;1;2;2;20;48937646;;2025-09-29;2025-09-29;2079-06-06;1;1
129172578;80872034;434263c0-4557-4ae9-a5fc-620d6d74867c;689680079;26;1;2;2;20;48935254;;2025-09-29;2025-09-29;2079-06-06;1;1
129172580;80867221;4265df7a-4051-4b35-858b-ce87cc5edb0f;689680081;31;2;2;2;20;48932179;;2025-09-29;2025-09-29;2079-06-06;1;1
129172582;80883410;aaca6982-7cc2-4388-a633-9427f25e73c7;689680083;33;2;2;2;20;48943391;;2025-09-29;2025-09-29;2079-06-06;1;1
129172585;80873867;09556911-595e-46c4-ad5f-81370eebc024;689680087;35;1;2;2;20;48936569;;2025-09-29;2025-09-29;2079-06-06;1;1
129172587;80882771;4c4ba7f0-efbc-4135-8918-807d7caaa64a;689680089;41;1;2;2;20;48942916;;2025-09-29;2025-09-29;2079-06-06;1;1
129172569;80873240;9b773e6c-1ee6-4518-8da8-b9c6f4158d83;689680064;11;1;2;2;20;48936361;;2025-09-29;2025-09-29;2079-06-06;1;1
129172572;80868071;57b77df3-93ec-4a5c-84f5-9e080d3eff94;689680068;19;1;2;2;20;48932672;;2025-09-29;2025-09-29;2079-06-06;1;1
129172574;80875726;b694ee7f-97c3-4bcf-b22e-3ff24a50b2ee;689680074;21;1;2;2;20;48937821;;2025-09-29;2025-09-29;2079-06-06;1;1
129172576;80881217;b174d6df-44bd-4666-b088-5c5044ee4171;689680076;25;2;2;2;20;48941829;;2025-09-29;2025-09-29;2079-06-06;1;1
129172579;80866870;d40d9bb0-ba8c-438c-a0c2-aefdb89d861e;689680080;31;1;2;2;20;48931907;;2025-09-29;2025-09-29;2079-06-06;1;1
129172581;80877646;a1ebdbce-44d6-4108-b54f-afb9da4a0be3;689680082;33;1;2;2;20;48939232;;2025-09-29;2025-09-29;2079-06-06;1;1
48942281;80881724;532a51e2-d27a-4787-afd6-68fedaa206fd;120205615;34;2;1;2;10;0;129172584;2025-09-29;2019-11-26;2025-09-29;0;0
129172586;80881493;8a6b8328-ba85-4f8b-9127-64f27bb90a01;689680088;4;1;2;2;20;48942132;;2025-09-29;2025-09-29;2079-06-06;1;1
129172588;80870891;ebd23e78-e5e9-44af-a6b4-5fdcee6d04a6;689680090;42;1;2;2;20;48934416;;2025-09-29;2025-09-29;2079-06-06;1;1
129172590;80879485;566b33bf-bc13-4dae-b0ff-a2fe2774b7c2;689680092;45;1;2;2;20;48940612;;2025-09-29;2025-09-29;2079-06-06;1;1
48947368;80888866;e2bbbde8-5dc9-4f71-b671-fa671a05680e;120216497;50;1;1;2;10;0;129172595;2025-09-29;2019-12-03;2025-09-29;0;0
48933686;80869827;cdecd3d0-5102-467b-93c0-2f55f1579dd7;120187399;51;1;1;2;10;0;129172597;2025-09-29;2019-06-19;2025-09-29;0;0
48941296;80880542;d9b8b7bd-df45-49ae-85a6-0a0c293dde81;120203703;53;1;1;2;10;0;129172599;2025-09-29;2019-11-26;2025-09-29;0;0
48941434;80880725;b936ab1b-df99-4acf-8bdf-28054905ea3e;120203942;56;1;1;2;10;0;129172600;2025-09-29;2019-11-26;2025-09-29;0;0
129172602;80886379;09ff7933-e579-4072-8608-ccc0362e61c5;689680110;58;1;2;2;20;48945334;;2025-09-29;2025-09-29;2079-06-06;1;1
129172604;80887674;801688ee-6ae0-40e6-8acf-da0ed368a02e;689680112;59;1;2;2;20;48946261;;2025-09-29;2025-09-29;2079-06-06;1;1
129172606;80885210;f091f1a1-cd2e-4c94-b6ef-f2d97080006a;689680114;62;1;2;2;20;48944486;;2025-09-29;2025-09-29;2079-06-06;1;1
48941022;80880189;556af1da-465d-438c-984a-0644e355baf4;120203093;44;2;1;2;10;0;129172589;2025-09-29;2019-11-26;2025-09-29;0;0
48936850;80874243;f3856a25-38ff-47be-b93c-6cb3b2667269;120194089;46;1;1;2;10;0;129172591;2025-09-29;2019-10-07;2025-09-29;0;0
48934531;80871064;1dc7a015-22f6-4e3b-98a4-faa6fc9064d7;120189216;47;1;1;2;10;0;129172592;2025-09-29;2019-06-19;2025-09-29;0;0
129172596;80885534;74941df9-a1d6-4056-a1f6-37bfc83ee027;689680101;50;2;2;2;20;48944714;;2025-09-29;2025-09-29;2079-06-06;1;1
129172598;80866251;70f8247f-5045-46a3-a8c2-fc31c650b7b0;689680105;52;1;2;2;20;48931571;;2025-09-29;2025-09-29;2079-06-06;1;1
129172601;80868528;2dd45aa7-14f6-4fcc-863d-acdbdd03a7c7;689680109;57;1;2;2;20;48932891;;2025-09-29;2025-09-29;2079-06-06;1;1
48944957;80885904;783a35ae-5388-43f3-afd3-8f66e86a0e85;120211740;59;2;1;2;10;0;129172605;2025-09-29;2019-12-03;2025-09-29;0;0
48943916;80884454;1f29ddb8-d87c-4958-82f5-ca5a3faa8505;120209489;62;2;1;2;10;0;129172607;2025-09-29;2019-11-26;2025-09-29;0;0
48940155;80878936;e4c0a40a-e4ef-4316-9c75-3ab8b759637d;120201267;73;1;1;2;10;0;129172611;2025-09-29;2019-11-11;2025-09-29;0;0
48935781;80872938;277e1598-25ec-4d43-ab04-85f4fea8385f;120192113;9;1;1;2;10;0;129172613;2025-09-29;2019-08-28;2025-09-29;0;0
15709112;26466948;1ad5efbb-e51e-4890-9850-e8a6dff3c7bc;40871663;1;11;1;2;10;0;129172615;2025-09-29;2018-08-17;2025-09-29;0;0
15707695;26465371;bfbf8138-7c4c-474d-9919-cc0193c41dae;40869001;1;5;1;2;10;0;129172617;2025-09-29;2018-08-17;2025-09-29;0;0
15706602;26464239;fe426610-8079-487e-ad52-3df7e7a8264c;40867105;1;7;1;2;10;0;129172618;2025-09-29;2018-08-17;2025-09-29;0;0
15706846;26464489;d3628804-a181-4b83-bebc-8eabc4bcef79;40867474;1;9;1;2;10;0;129172619;2025-09-29;2018-08-17;2025-09-29;0;0
43276729;71734224;c4b4ec4d-57f6-4676-ab9d-d53db9775c6c;106839104;10;1;1;2;10;0;129172662;2025-09-29;2019-04-18;2025-09-29;0;0
129172608;80884227;84b0ed10-8f88-4c9e-9b67-bd3410c666b3;689680116;69;1;2;2;20;48943832;;2025-09-29;2025-09-29;2079-06-06;1;1
48931733;80866503;8ef92560-aadb-45d5-a308-fd054f905707;120182642;70;1;1;2;10;0;129172610;2025-09-29;2018-09-25;2025-09-29;0;0
48932435;80867600;4755e98e-4214-4f70-b66e-34c4ad49f1a3;120184235;8;1;1;2;10;0;129172612;2025-09-29;2019-04-08;2025-09-29;0;0
15707499;26465157;c3eb36a7-24c2-49bd-8d26-c237ef5f1ec6;40868684;1;10;1;2;10;0;129172614;2025-09-29;2018-08-17;2025-09-29;0;0
15706404;26463959;39255a3f-58c4-4477-a4f8-2107a7e4ef78;40866611;1;4;1;2;10;0;129172616;2025-09-29;2018-08-17;2025-09-29;0;0
129172664;71724085;dc149ee0-aced-4ec6-a677-32b61cb595ed;689680219;107;1;2;2;20;66971331;;2025-09-29;2025-09-29;2079-06-06;1;1
129172663;71757919;49bbcab0-1907-4a2e-bcc6-3cd94fd0608f;689680218;106;1;2;2;20;43290641;;2025-09-29;2025-09-29;2079-06-06;1;1
129172665;71727745;a644b2e6-8797-4666-a1f2-7961edff1b79;689680220;108;1;2;2;20;43272618;;2025-09-29;2025-09-29;2079-06-06;1;1
129172667;71743965;be517c4f-6e3b-4b45-9d31-500909190198;689680223;112;1;2;2;20;43282380;;2025-09-29;2025-09-29;2079-06-06;1;1
43279386;71738247;7f00c2b5-0c2f-4461-af23-40a72d842fcb;106845034;127;1;1;2;10;0;129172669;2025-09-29;2019-06-19;2025-09-29;0;0
129172670;71746934;5591e68f-09b5-48f5-a64c-d6aee30c7924;689680227;129;1;2;2;20;43284553;;2025-09-29;2025-09-29;2079-06-06;1;1
129172671;71729486;04411e2c-4183-46b4-9ea2-dc4a575c83da;689680230;14;1;2;2;20;43273747;;2025-09-29;2025-09-29;2079-06-06;1;1
129172672;71729717;7876abd2-e7fa-4a08-9fbe-e52d8d4a5687;689680231;140;1;2;2;20;43273957;;2025-09-29;2025-09-29;2079-06-06;1;1
129172673;71725881;17781d6f-d599-4b7a-8451-3d1d533cee38;689680232;142;1;2;2;20;43271460;;2025-09-29;2025-09-29;2079-06-06;1;1
129172674;71755066;a9176bcd-3881-428c-af43-82589c67a697;689680233;149;1;2;2;20;43288765;;2025-09-29;2025-09-29;2079-06-06;1;1
129172675;71736338;5eaef36f-dd22-469b-be3f-2b173c2bc821;689680238;149;2;2;2;20;43278264;;2025-09-29;2025-09-29;2079-06-06;1;1
129172677;71747951;b3429511-200d-4d1c-84e6-57df6f2395b7;689680240;150;2;2;2;20;43285189;;2025-09-29;2025-09-29;2079-06-06;1;1
129172678;71730509;91101bfc-618e-41e9-909b-eac4b80227e0;689680241;153;2;2;2;20;43274353;;2025-09-29;2025-09-29;2079-06-06;1;1
129172679;71726605;f730d05d-a7ab-4c5d-bcfe-5b56c06871b1;689680242;154;1;2;2;20;43271988;;2025-09-29;2025-09-29;2079-06-06;1;1
43273374;71728859;e66897f9-7852-4dd3-ba01-cbbe064fe3e4;106831204;154;3;1;2;10;0;129172681;2025-09-29;2018-08-17;2025-09-29;0;0
43274717;71731040;d3489a93-0211-4aea-a804-0f46bc4f8c74;106834419;159;1;1;2;10;0;129172682;2025-09-29;2018-09-25;2025-09-29;0;0
43275217;71731602;0ce2af2f-481b-41fc-8911-0c01f7defe32;106835309;160;2;1;2;10;0;129172683;2025-09-29;2019-02-20;2025-09-29;0;0
43269760;71723583;e53293e8-5874-4eea-832d-de9632a9cdc9;106823160;163;1;1;2;10;0;129172684;2025-09-29;2018-05-22;2025-09-29;0;0
129172686;71745716;f2fcac25-579d-42ce-b138-e31d8fe7e71f;689680250;171;1;2;2;20;43283896;;2025-09-29;2025-09-29;2079-06-06;1;1
129172689;71756497;bede2ed5-b69e-4782-9111-27dfbcfede5b;689680254;188;1;2;2;20;43289786;;2025-09-29;2025-09-29;2079-06-06;1;1
129172691;71751710;610b78cd-a7c3-44dc-bb13-658e731c9f0e;689680256;194;2;2;2;20;43287218;;2025-09-29;2025-09-29;2079-06-06;1;1
129172693;71731130;0508653e-d853-4cbf-93a7-60035b3d9d80;689680258;203;1;2;2;20;43274823;;2025-09-29;2025-09-29;2079-06-06;1;1
129172697;71742599;b98f03ed-a0f4-45a6-a5ae-9a572af2b6dc;689680262;210;1;2;2;20;43280868;;2025-09-29;2025-09-29;2079-06-06;1;1
129172699;71736752;30f9794f-a2cc-42c6-9f38-2fd1eaabedb5;689680264;211;1;2;2;20;43278531;;2025-09-29;2025-09-29;2079-06-06;1;1
129172701;71723482;74dd5cfd-6fd5-4218-8920-7bbc4d61d26c;689680266;215;1;2;2;20;43269695;;2025-09-29;2025-09-29;2079-06-06;1;1
129172708;71742194;e41d50c7-fdd8-4b20-b320-560669fe494e;689680274;4;1;2;2;20;43280394;;2025-09-29;2025-09-29;2079-06-06;1;1
129172711;71757164;b4f9b063-6e7e-4e82-80b6-754e57dc55e9;689680296;57;1;2;2;20;43290153;;2025-09-29;2025-09-29;2079-06-06;1;1
129172713;71757593;37184f86-99bd-452e-a4f9-eb46852e42a6;689680298;64;1;2;2;20;43290404;;2025-09-29;2025-09-29;2079-06-06;1;1
129172714;71742937;fb54a04c-af96-45f3-934c-b999fafaf228;689680300;68;1;2;2;20;43281165;;2025-09-29;2025-09-29;2079-06-06;1;1
129172718;71743091;e5ef031e-55bf-462b-8d61-c98d331bfed4;689680304;91;2;2;2;20;43281337;;2025-09-29;2025-09-29;2079-06-06;1;1
47860278;79205342;2f1b2e3d-dec0-4475-a023-98d2e9c73f16;117723197;18;1;1;2;10;0;129172724;2025-09-29;2019-04-02;2025-09-29;0;0
47858927;79203638;b17ce56a-5f90-403f-9a5a-a6401fa205ef;117720453;23;1;1;2;10;0;129172726;2025-09-29;2018-09-25;2025-09-29;0;0
47861312;79207013;b905ef49-f4e8-424f-a1d6-122e79dcb4f8;117725667;25;1;1;2;10;0;129172727;2025-09-29;2019-08-30;2025-09-29;0;0
129172731;79209331;9c4746a7-c4a8-43a5-b2d2-affbb37c5f84;689680341;38;1;2;2;20;47863038;;2025-09-29;2025-09-29;2079-06-06;1;1
129172685;71726283;571248ca-5407-4d31-a60d-5aa222c2035d;689680249;167;1;2;2;20;43271719;;2025-09-29;2025-09-29;2079-06-06;1;1
129172690;71743228;7045ec79-2993-487a-9faa-d35d2e606685;689680255;194;1;2;2;20;43281511;;2025-09-29;2025-09-29;2079-06-06;1;1
129172694;71744359;03b1a283-9f6d-419b-9103-7b69e5e33d92;689680259;206;1;2;2;20;43282796;;2025-09-29;2025-09-29;2079-06-06;1;1
129172696;71752559;e5c595b4-4b67-4d89-8d66-68b13b3e4362;689680261;209;2;2;2;20;43287483;;2025-09-29;2025-09-29;2079-06-06;1;1
129172698;71753705;14641fb4-1c12-40ee-bdee-9b9b704b9a6e;689680263;210;2;2;2;20;43288053;;2025-09-29;2025-09-29;2079-06-06;1;1
129172700;71735328;3c084e5e-ce40-47e9-96a4-f78d6f2411fb;689680265;212;1;2;2;20;43277442;;2025-09-29;2025-09-29;2079-06-06;1;1
129172702;71757259;a49754f3-cb5d-4b74-a8cc-c1a2f2173a73;689680267;216;1;2;2;20;43290203;;2025-09-29;2025-09-29;2079-06-06;1;1
43279785;71738778;0c837100-87c4-420f-a7ad-480dafa97660;106845870;22;1;1;2;10;0;129172706;2025-09-29;2019-06-19;2025-09-29;0;0
43272715;71727911;e48951a5-05d1-4ea0-b484-ca2b066b74c8;106829731;36;1;1;2;10;0;129172707;2025-09-29;2018-08-17;2025-09-29;0;0
43276146;71733201;1301b729-9749-4df2-93c7-09f5e7715adf;106837558;52;1;1;2;10;0;129172709;2025-09-29;2019-04-18;2025-09-29;0;0
129172710;71747406;cf40154b-9113-459f-b457-f5a5e8ba2aaf;689680295;53;1;2;2;20;43284810;;2025-09-29;2025-09-29;2079-06-06;1;1
129172715;71750339;fc84d1bf-f8fc-434c-9ebb-db53d9a52f25;689680301;85;1;2;2;20;43286396;;2025-09-29;2025-09-29;2079-06-06;1;1
129172717;71735920;d6bc6aa3-ca95-4fc9-ba2a-00fa5ee21896;689680303;91;1;2;2;20;43277919;;2025-09-29;2025-09-29;2079-06-06;1;1
129172719;71752927;da9353da-e347-48f6-8978-100342f8ca02;689680305;93;1;2;2;20;43287759;;2025-09-29;2025-09-29;2079-06-06;1;1
129172721;79208907;7e4340d5-37ed-434c-95ce-7b40034a7e67;689680307;1;2;2;2;20;47862656;;2025-09-29;2025-09-29;2079-06-06;1;1
47859406;79204246;377ef65b-8290-4bd0-ab5c-211e430bccc4;117721402;22;1;1;2;10;0;129172725;2025-09-29;2019-04-02;2025-09-29;0;0
129172757;174936577;fbcc8584-6387-41fe-a977-94b3272a02ef;689681102;24;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172758;174936578;919d8c15-3312-497e-a0ae-f401088152b7;689681103;53/6;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172885;174936859;5b85f5ad-a525-42b1-a8af-74520b6d4dad;689682290;39;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172955;174937191;a4fbeeca-13cf-4f06-8168-5956709d66fc;689682742;22/1;;2;;54;111802784;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173034;71847388;4af888e6-5082-472e-8330-08f7a64e62a5;689683739;24;;2;;30;56690294;0;2025-09-29;2025-09-29;2079-06-06;1;0
129173038;174937783;38458a72-0150-4850-a5c8-40d32f93855d;689683809;4;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173044;174937801;5f6833b0-bcff-41d8-8388-b8749b5cbb94;689683852;47;17;2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173109;79204107;2c6e8f46-9761-410c-b6a4-052b47d0277a;689685519;5;1;2;2;20;47859274;;2025-09-29;2025-09-29;2079-06-06;1;1
129173111;79208803;e19a63b3-ac43-4501-832d-aa7a7b4e5819;689685592;58А;1;2;2;20;47862570;;2025-09-29;2025-09-29;2079-06-06;1;1
14749682;24934262;ce01d597-5333-4280-93bf-d342eb1f60e5;38619270;109;1;1;2;10;0;129173115;2025-09-29;2019-11-29;2025-09-29;0;0
129173117;24914978;f72be64f-28fc-4507-ba0d-46165d169143;689685746;13;2;2;2;20;14737672;;2025-09-29;2025-09-29;2079-06-06;1;1
129173119;24929536;c4b99b3c-cb2b-46e0-b27c-3e44b4a8018a;689685748;15;1;2;2;20;14746805;;2025-09-29;2025-09-29;2079-06-06;1;1
129173123;24903938;170f7650-311e-4993-a8fb-c4432b37175c;689685802;26;1;2;2;20;14730921;;2025-09-29;2025-09-29;2079-06-06;1;1
129173125;24920583;7e0ae587-6a60-4fc4-ba77-c53350bb371a;689685840;28;1;2;2;20;14741478;;2025-09-29;2025-09-29;2079-06-06;1;1
129173127;24917567;42e959b3-822d-4765-b2ba-30506e1a16f9;689685863;32;1;2;2;20;14739375;;2025-09-29;2025-09-29;2079-06-06;1;1
129173129;24932169;7b03ea04-e624-41f4-b481-ab33afd541af;689685897;36;1;2;2;20;14748407;;2025-09-29;2025-09-29;2079-06-06;1;1
47861721;79207578;8fee9717-5a06-45d7-98c4-c580432b3e96;117726571;58;1;1;2;10;0;129173110;2025-09-29;2019-08-30;2025-09-29;0;0
47862265;79208283;f59d6a62-610c-46d1-a06c-cacffa0e6634;117727722;7;1;1;2;10;0;129173112;2025-09-29;2019-08-30;2025-09-29;0;0
14749551;24933911;f6f75007-5408-40a3-b70a-525f5502558a;38618791;102;1;1;2;10;0;129173114;2025-09-29;2019-11-29;2025-09-29;0;0
129173116;24914534;aa0e432b-50f2-40a1-b338-42c46282499c;689685745;13;1;2;2;20;14737397;;2025-09-29;2025-09-29;2079-06-06;1;1
14740371;24918949;6a933f7a-b061-4051-b0a3-6edcb0366b99;38596906;15;2;1;2;10;0;129173120;2025-09-29;2019-04-01;2025-09-29;0;0
14741900;24921367;07a8033f-9d2c-4285-963f-f4ad8e525b2c;38600383;21;1;1;2;10;0;129173122;2025-09-29;2019-04-02;2025-09-29;0;0
14740572;24919209;cd90689a-de10-49e5-9a5d-ac42fbf4111b;38597260;27;1;1;2;10;0;129173124;2025-09-29;2019-04-01;2025-09-29;0;0
129173126;24906729;7732c303-3c78-42f6-b302-803311b3bd0f;689685853;29;1;2;2;20;14732775;;2025-09-29;2025-09-29;2079-06-06;1;1
