ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74207199;174992351;09032ddd-3d39-473e-b288-491ad602d547;689821325;53;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207448;174992839;ceb8b63b-273e-4d9e-969b-9aa4308c10fd;689825253;7;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207450;174992841;9dd85f9d-a23f-4f0f-8ccd-8ae41c058efd;689825255;47;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207453;174992844;59b2fc66-8386-4058-8e40-7085e5c87410;689825261;29;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207455;174992847;46dc23ab-3377-426c-a94f-4407fb412c97;689825264;16;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207457;174992849;1fb33d4e-a228-4cab-94c8-b5cb08fc090d;689825266;62;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207459;174992851;11229864-79cc-4665-8b3c-6198309d3d50;689825268;13;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207461;174992853;8dd251dd-b07c-4710-91b9-bdbe66f33065;689825271;52;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207463;174992855;56e14294-7dac-402b-a153-7a492dddf09d;689825275;22;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207465;174992857;3eadcbb3-309c-4171-b775-a317a8cc917b;689825278;27;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207469;174992863;aa4745e8-2d58-4f3a-ac5e-9369d9428c3a;689825285;30;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207472;174992867;d894252e-2bfa-412d-a46a-f56e38ba956d;689825289;32;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207474;174992869;0b4b3a43-5dfc-47aa-9515-c678fe9d82bf;689825291;35;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207478;174992873;f8818926-0113-44fb-a562-578258027969;689825295;38;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207481;174992877;54fd789b-bc38-404e-934c-b24d19f4713e;689825299;42;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207486;174992882;69083802-62b0-4382-8314-cd4c4dcf03ff;689825376;50;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207490;174992886;fc98250a-337d-42b9-aaad-e33f6610f0c7;689825380;54;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207495;174992891;18533c52-d895-4481-a33d-02c2bfb4e2c5;689825386;61;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207475;174992870;e22139b2-f900-467d-9fde-118648180dfb;689825292;36;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207482;174992878;5bc0da50-b17d-4540-8f25-b2df45a610b4;689825300;43;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207485;174992881;3bf0509d-4d53-49cf-a1d8-904ccf9cec83;689825375;49;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207489;174992885;4dd80a4f-723b-43ac-9989-a4aad79b403c;689825379;2;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207492;174992888;4a48d946-1c96-43c7-85cb-9c25e9c58aaf;689825383;56;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207496;174992892;2f46ca35-05b9-4125-9fc1-6aed895dafda;689825387;63;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
